,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,523.2511306,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
1,0.266,261.6255653,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
2,0.515,329.6275569,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
3,0.765,391.995436,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
4,1.015,523.2511306,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,1
5,1.265,659.2551138,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
6,1.512,783.990872,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
7,1.762,1046.502261,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
8,2.262,1046.502261,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
9,2.512,987.7666025,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
10,2.762,880.0,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
11,3.012,987.7666025,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,1
12,3.262,1174.659072,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
13,3.509,783.990872,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
14,3.759,880.0,-17.5,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
15,4.002,932.327523,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,1,1
16,4.259,783.990872,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
17,4.509,659.2551138,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
18,4.759,523.2511306,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
19,5.006,440.0,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,1
20,5.256,523.2511306,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
21,5.505,698.4564629,1.0,0,0,stim_maj_5,sub07_eeg,main,2024-02-28,10-39-55,0,0,0,0
